PIR_CHR,PIR_START,PIR_STOP,FEAT_CHR,FEAT_START,FEAT_STOP
6,100446069,100452704,6,100449865,100450077
6,107196136,107197737,6,107196375,107196645
6,16296314,16317875,6,16316952,16317231
6,43978361,43981514,6,43978901,43979171
6,2746830,2750824,6,2750275,2750545
6,42009484,42016104,6,42012040,42012249
6,27671174,27675452,6,27671001,27671277
6,29936759,29945372,6,29944264,29944540
6,148874060,148882591,6,148880978,148881181
6,105922345,105935249,6,105932621,105932897
6,166812979,166818202,6,166814372,166814555
6,31920007,31922577,6,31920214,31920385
6,43115066,43136731,6,43136191,43136407
6,148896863,148909332,6,148899380,148899624
6,166856496,166861478,6,166856718,166856994
6,71594056,71600098,6,71594156,71594343
6,26310249,26325765,6,26319616,26319895
6,26310249,26325765,6,26322277,26322584
6,49991133,49999896,6,49998751,49998972
6,49991133,49999896,6,49998445,49998663
6,149077875,149082478,6,149080187,149080463
6,41387136,41400428,6,41392297,41392479
6,41549064,41559379,6,41558976,41559140
6,41549064,41559379,6,41555315,41555585
6,41549064,41559379,6,41552637,41552853
6,34987255,34993811,6,34993566,34993842
6,64524711,64530526,6,64527052,64527322
6,28065097,28073708,6,28072428,28072704
6,166675789,166682560,6,166676694,166676964
6,33245382,33255432,6,33247804,33248071
6,33245382,33255432,6,33245826,33245990
6,149880700,149885410,6,149881830,149882118
6,38962238,38971506,6,38964984,38965192
6,38962238,38971506,6,38970932,38971148
6,31094543,31101717,6,31095979,31096158
6,157744911,157745223,6,157744635,157744911
6,157744911,157745223,6,157745114,157745278
6,107393021,107403385,6,107400670,107400946
6,107393021,107403385,6,107401299,107401575
6,107393021,107403385,6,107397131,107397347
6,107393021,107403385,6,107403308,107403588
6,25486938,25491140,6,25490317,25490588
6,76223019,76227403,6,76226493,76226769
6,170745955,170750234,6,170749541,170749845
6,136959837,136967307,6,136965346,136965575
6,27527092,27537844,6,27533559,27533847
6,32059239,32072362,6,32064629,32064910
6,32059239,32072362,6,32063155,32063431
6,39309901,39325980,6,39311182,39311452
6,39309901,39325980,6,39315684,39315904
6,56752029,56756955,6,56756623,56756904
6,167854335,167857703,6,167856853,167857131
6,56876220,56888792,6,56885950,56886226
6,25025497,25032492,6,25027016,25027232
6,25025497,25032492,6,25027421,25027697
6,91001568,91005342,6,91004322,91004538
6,25472586,25476901,6,25472587,25472864
6,100892375,100899148,6,100894430,100894700
6,135702362,135711058,6,135705001,135705277
6,160552868,160559829,6,160559331,160559547
6,100060078,100064910,6,100062622,100062901
6,100060078,100064910,6,100061280,100061556
6,165850628,165869777,6,165860617,165860893
6,165850628,165869777,6,165861734,165862010
6,165850628,165869777,6,165853455,165853731
6,10474148,10479208,6,10478736,10479006
6,30202861,30212433,6,30206250,30206526
6,33934520,33944880,6,33935836,33936055
6,154150596,154172990,6,154152588,154152872
6,151196922,151202987,6,151199104,151199399
6,42070497,42079507,6,42073157,42073433
6,42070497,42079507,6,42071964,42072163
6,42070497,42079507,6,42072232,42072408
6,135851542,135866720,6,135857103,135857379
6,135851542,135866720,6,135861644,135861920
6,29582104,29592571,6,29586000,29586202
6,14918726,14933147,6,14923010,14923226
6,27460213,27466339,6,27463632,27463918
6,160873046,160879160,6,160877059,160877284
6,11649531,11652189,6,11650592,11650808
6,97507042,97511993,6,97507378,97507660
6,35512438,35519905,6,35512580,35512796
6,29036207,29048227,6,29039952,29040208
6,43913930,43924306,6,43921543,43921813
6,43913930,43924306,6,43920494,43920794
6,43913930,43924306,6,43919065,43919285
6,106891929,106894665,6,106894180,106894460
6,106891929,106894665,6,106892887,106893103
6,33919463,33929995,6,33926409,33926625
6,43945115,43947573,6,43945041,43945317
6,75968810,75976992,6,75976492,75976768
6,10505873,10510948,6,10510830,10511028
6,10505873,10510948,6,10505731,10506023
6,109773110,109781085,6,109777062,109777348
6,109773110,109781085,6,109776664,109776880
6,85138157,85143521,6,85138113,85138329
6,39344640,39352849,6,39345313,39345522
6,150151702,150156188,6,150155755,150155931
6,170171688,170175474,6,170174473,170174749
6,2182155,2187142,6,2185799,2186069
6,44128450,44148674,6,44140518,44140725
6,34111339,34114869,6,34111780,34112056
6,1378389,1386014,6,1382092,1382362
6,75927464,75950628,6,75940303,75940527
6,155414586,155432184,6,155414517,155414793
6,43765114,43775162,6,43768899,43769178
6,43765114,43775162,6,43765291,43765561
6,88097701,88102591,6,88101155,88101319
6,2848906,2866350,6,2854493,2854769
6,29703677,29708125,6,29705894,29706111
6,51816724,51826895,6,51824646,51824862
6,126493890,126498404,6,126497456,126497732
6,3139358,3149254,6,3148479,3148770
6,151214621,151219874,6,151216051,151216215
6,42097876,42104906,6,42104190,42104468
6,150391961,150397108,6,150392323,150392541
6,160683392,160684512,6,160683343,160683619
6,35708571,35715976,6,35710643,35710920
6,56756956,56767788,6,56767726,56767996
6,44219472,44223055,6,44221276,44221572
6,112319485,112341521,6,112332131,112332407
6,112319485,112341521,6,112331636,112331852
6,29758545,29766086,6,29760192,29760556
6,126089007,126099975,6,126091022,126091292
6,28801153,28810059,6,28805158,28805428
6,28801153,28810059,6,28809139,28809417
6,28801153,28810059,6,28806700,28806929
6,41742828,41745553,6,41743716,41743946
6,43820490,43824572,6,43823938,43824216
6,43820490,43824572,6,43823577,43823793
6,5074479,5081284,6,5078577,5078870
6,116457655,116466304,6,116461127,116461397
6,131201857,131208396,6,131206590,131206771
6,30184204,30187106,6,30187014,30187236
6,25714911,25720487,6,25718445,25718721
6,126102427,126113299,6,126109023,126109299
6,126102427,126113299,6,126112778,126113048
6,29818784,29824157,6,29821410,29821687
6,132232579,132243345,6,132236363,132236601
6,5628533,5641241,6,5635144,5635420
6,53837793,53848193,6,53844327,53844597
6,100703689,100708343,6,100705840,100706118
6,588791,594599,6,593918,594194
6,588791,594599,6,593197,593473
6,36993448,36998124,6,36995897,36996173
6,36993448,36998124,6,36997114,36997337
6,167618314,167622804,6,167622416,167622714
6,5211884,5217717,6,5214208,5214372
6,5211884,5217717,6,5215058,5215288
6,33392972,33396741,6,33393735,33393951
6,33392972,33396741,6,33395273,33395555
6,33392972,33396741,6,33396397,33396675
6,133873712,133880241,6,133874872,133875142
6,80803391,80807124,6,80803812,80804088
6,160559830,160572243,6,160559890,160560166
6,74281647,74290566,6,74290025,74290242
6,30438358,30455604,6,30451491,30451779
6,30438358,30455604,6,30449913,30450095
6,30438358,30455604,6,30448938,30449240
6,111618943,111631048,6,111627371,111627650
6,158033688,158042127,6,158036566,158036849
6,158033688,158042127,6,158035163,158035439
6,26234413,26234913,6,26234605,26234821
6,1892899,1895591,6,1894017,1894293
6,91185524,91191111,6,91188129,91188349
6,91185524,91191111,6,91186297,91186598
6,91185524,91191111,6,91189118,91189337
6,143645614,143659897,6,143658805,143659022
6,52528289,52529944,6,52528525,52528741
6,125901174,125909412,6,125905719,125906005
6,16317876,16332450,6,16331644,16331860
6,16317876,16332450,6,16332410,16332611
6,44035137,44041606,6,44041599,44041906
6,151056865,151072774,6,151062990,151063269
6,43230171,43247749,6,43231259,43231497
6,43230171,43247749,6,43233446,43233716
6,150380695,150391960,6,150390385,150390661
6,36726947,36732394,6,36727030,36727227
6,100919164,100934572,6,100927373,100927643
6,3208986,3213625,6,3209377,3209691
6,89681057,89693969,6,89692419,89692689
6,89681057,89693969,6,89685156,89685432
6,89681057,89693969,6,89693340,89693610
6,42512949,42519212,6,42515381,42515592
6,33473552,33480987,6,33479901,33480171
6,33473552,33480987,6,33477087,33477369
6,5506789,5515477,6,5508788,5509058
6,25887142,25893697,6,25890732,25891002
6,39029347,39035991,6,39032035,39032199
6,158648546,158657232,6,158653883,158654099
6,31308235,31312968,6,31312829,31313136
6,43316836,43330346,6,43323671,43323941
6,7625128,7632455,6,7631051,7631327
6,73283491,73293723,6,73290112,73290388
6,34075045,34094282,6,34094227,34094509
6,34075045,34094282,6,34089174,34089461
6,83931228,83933798,6,83931643,83931935
6,158618713,158626081,6,158623339,158623559
6,36696907,36704036,6,36699683,36699965
6,157729183,157737238,6,157735837,157736022
6,36744501,36752118,6,36750652,36750880
6,36862766,36866699,6,36865456,36865732
6,85674036,85677261,6,85677183,85677399
6,90482480,90502842,6,90502642,90502912
6,125073590,125081182,6,125080583,125080871
6,37278663,37284692,6,37282726,37282942
6,33775356,33785414,6,33780476,33780758
6,146360713,146365464,6,146362472,146362742
6,28124535,28132616,6,28129402,28129618
6,25987413,26001071,6,25992783,25993019
6,90676457,90683184,6,90680400,90680676
6,90676457,90683184,6,90679839,90680115
6,110352799,110365625,6,110360713,110360913
6,110352799,110365625,6,110361387,110361674
6,37040008,37047741,6,37047556,37047832
6,33632385,33655558,6,33633765,33634046
6,33632385,33655558,6,33640627,33640903
6,29566610,29579109,6,29570801,29571091
6,34864999,34876106,6,34876003,34876279
6,6542848,6551694,6,6547386,6547602
6,43621848,43629062,6,43625196,43625472
6,107135431,107138969,6,107136136,107136412
6,63979146,63986408,6,63982334,63982610
6,79755600,79762720,6,79758390,79758666
6,90083836,90086214,6,90085287,90085503
6,24846925,24857545,6,24856294,24856504
6,34094283,34100033,6,34094227,34094509
6,71227736,71233323,6,71230355,71230631
6,29520792,29523617,6,29521364,29521644
6,4455610,4467622,6,4467038,4467308
6,43958941,43966635,6,43964871,43965035
6,38104894,38111839,6,38106206,38106482
6,159144769,159156938,6,159151670,159151989
6,44101511,44114118,6,44103619,44103895
6,166516523,166528647,6,166519654,166519881
6,33944881,33961533,6,33950981,33951253
6,53515812,53519027,6,53515995,53516271
6,53515812,53519027,6,53516505,53516721
6,53515812,53519027,6,53516759,53517086
6,13354879,13358816,6,13358094,13358370
6,6684374,6705387,6,6700143,6700439
6,6684374,6705387,6,6697185,6697384
6,6684374,6705387,6,6694643,6694928
6,38154556,38163295,6,38155124,38155405
6,155563011,155571720,6,155569634,155569831
6,139676405,139686351,6,139685580,139685856
6,30562953,30569661,6,30565176,30565404
6,31901300,31912819,6,31908049,31908325
6,131497627,131505494,6,131504091,131504361
6,39127674,39139660,6,39127492,39127768
6,39127674,39139660,6,39134251,39134474
6,30795736,30825725,6,30796327,30796526
6,30795736,30825725,6,30811858,30812074
6,30795736,30825725,6,30797477,30797762
6,28926760,28950458,6,28950399,28950675
6,28926760,28950458,6,28948915,28949211
6,28926760,28950458,6,28936926,28937205
6,28926760,28950458,6,28949703,28949973
6,33737709,33746352,6,33739362,33739560
6,18128319,18135295,6,18134277,18134553
6,31737057,31742530,6,31740692,31740908
6,31737057,31742530,6,31737627,31737859
6,33988334,34004144,6,33995495,33995703
6,33988334,34004144,6,33998715,33998997
6,105955286,105958750,6,105957902,105958178
6,41666452,41676483,6,41668419,41668698
6,41666452,41676483,6,41673690,41673910
6,47054785,47065767,6,47065173,47065389
6,28178561,28188154,6,28186333,28186609
6,126221075,126230057,6,126221121,126221420
6,126221075,126230057,6,126227634,126227857
6,105537204,105544857,6,105542063,105542348
6,52457203,52464942,6,52463109,52463317
6,143889887,143897273,6,143896560,143896777
6,107977955,107988530,6,107984598,107984874
6,107977955,107988530,6,107979204,107979480
6,122686592,122694531,6,122693906,122694182
6,138698519,138704159,6,138703739,138704015
6,44248717,44255616,6,44254704,44254980
6,32825605,32850336,6,32828970,32829240
6,32825605,32850336,6,32836086,32836246
6,90176956,90191597,6,90191464,90191755
6,100036356,100037169,6,100036511,100036727
6,113640136,113649908,6,113641934,113642210
6,108819017,108824917,6,108819171,108819441
6,155511346,155518585,6,155517063,155517333
6,150326105,150332457,6,150328276,150328546
6,30854701,30863498,6,30860753,30861029
6,30854701,30863498,6,30863110,30863326
6,34157369,34166554,6,34165482,34165758
6,34157369,34166554,6,34162618,34162894
6,34157369,34166554,6,34164092,34164308
6,34157369,34166554,6,34158570,34158855
6,32850337,32871755,6,32853491,32853788
6,110713318,110718023,6,110714013,110714291
6,158915285,158918909,6,158917811,158918081
6,3275619,3282217,6,3279870,3280070
6,43472299,43474230,6,43473419,43473738
6,99722967,99733138,6,99730397,99730673
6,100908740,100912678,6,100908490,100908760
6,30135420,30143341,6,30137857,30138073
6,30135420,30143341,6,30139475,30139782
6,31703514,31706939,6,31706239,31706509
6,113404581,113416956,6,113410342,113410618
6,167180367,167190538,6,167188774,167188946
6,167180367,167190538,6,167186073,167186303
6,167180367,167190538,6,167183991,167184279
6,166484301,166491453,6,166490232,166490448
6,30755973,30761751,6,30758549,30758825
6,42129539,42138268,6,42134264,42134788
6,74440409,74458802,6,74442892,74443108
6,74440409,74458802,6,74448891,74449161
6,53849331,53853643,6,53851012,53851282
6,120041271,120052432,6,120049094,120049370
6,120041271,120052432,6,120041345,120041630
6,3311727,3330933,6,3312109,3312385
6,3311727,3330933,6,3330502,3330772
6,27236304,27242186,6,27237639,27237876
6,89790600,89792230,6,89791064,89791228
6,167455662,167461485,6,167459365,167459673
6,167455662,167461485,6,167460394,167460670
6,167455662,167461485,6,167458278,167458554
6,29800765,29808761,6,29802727,29802872
6,52584150,52595664,6,52589322,52589525
6,26217489,26221235,6,26217298,26217574
6,52965518,52971979,6,52969137,52969413
20,55634501,55637281,20,55636419,55636651
20,31222045,31228738,20,31226695,31226987
20,17866810,17871391,20,17869945,17870233
20,30443304,30455781,20,30447833,30448049
20,30443304,30455781,20,30446297,30446461
20,44941150,44952584,20,44941214,44941490
20,58029246,58031947,20,58030853,58031123
20,48687791,48693528,20,48687894,48688112
20,17587815,17609504,20,17609021,17609237
20,17587815,17609504,20,17592064,17592340
20,17587815,17609504,20,17598250,17598430
20,36962517,36966833,20,36966072,36966388
20,23636077,23641163,20,23637901,23638171
20,48524298,48529131,20,48526405,48526696
20,40357679,40379594,20,40363147,40363369
20,40357679,40379594,20,40376639,40376952
20,40357679,40379594,20,40363452,40363616
20,40357679,40379594,20,40375301,40375577
20,40357679,40379594,20,40367320,40367498
20,30081214,30083816,20,30082011,30082227
20,14318287,14322468,20,14318287,14318522
20,21089143,21096447,20,21095269,21095545
20,48157662,48173074,20,48162204,48162428
20,48157662,48173074,20,48158340,48158561
20,247489,249363,20,247677,247897
20,35898053,35901577,20,35898171,35898363
20,43324984,43334929,20,43325021,43325291
20,43324984,43334929,20,43329769,43330045
20,43940418,43942556,20,43940299,43940525
20,30676639,30692506,20,30679755,30679964
20,43422906,43434784,20,43426368,43426644
20,43422906,43434784,20,43429099,43429375
20,36026680,36037188,20,36027652,36027928
20,40319399,40326193,20,40322877,40323041
20,40319399,40326193,20,40321828,40322115
20,5547022,5550439,20,5549791,5550007
20,43360361,43366067,20,43363636,43363912
20,43360361,43366067,20,43362101,43362311
20,43360361,43366067,20,43364766,43365075
20,5192462,5199005,20,5195565,5195856
20,47962176,47970766,20,47963300,47963576
20,38885676,38895859,20,38894814,38895086
20,42880415,42890506,20,42882163,42882439
20,3323316,3339543,20,3339342,3339634
20,58785219,58788134,20,58786249,58786422
20,44719891,44734210,20,44728225,44728512
20,3769873,3781009,20,3776272,3776796
20,49593643,49603301,20,49598056,49598272
20,17636464,17645432,20,17640466,17640742
20,44587691,44596298,20,44591659,44591938
20,1699236,1709391,20,1703363,1703666
20,35066056,35076978,20,35067936,35068142
20,5908569,5916586,20,5914482,5914792
20,5908569,5916586,20,5908786,5908950
20,716256,726375,20,719734,719961
20,1782400,1785117,20,1783027,1783243
20,17855103,17866809,20,17856753,17857047
20,17855103,17866809,20,17864675,17864951
20,11625104,11630998,20,11626906,11627190
20,15327442,15339710,20,15339255,15339534
20,3724243,3733840,20,3731928,3732222
20,3724243,3733840,20,3730444,3730664
20,3724243,3733840,20,3733759,3733978
20,36184441,36193183,20,36192905,36193120
20,49965537,49991328,20,49988891,49989116
20,48909238,48918175,20,48911281,48911565
20,48909238,48918175,20,48915302,48915518
20,9371391,9376179,20,9374013,9374229
20,2149850,2155538,20,2153268,2153484
20,4741165,4742682,20,4741667,4741943
20,4741165,4742682,20,4741294,4741477
20,15679559,15686550,20,15680084,15680396
20,55660511,55670951,20,55667219,55667433
20,55660511,55670951,20,55662320,55662484
20,55660511,55670951,20,55664760,55664949
20,4548161,4561907,20,4549744,4550014
20,47272919,47284776,20,47274329,47274528
20,47272919,47284776,20,47273511,47273685
20,42165970,42174344,20,42166806,42167022
20,9585240,9593828,20,9589608,9589884
20,9585240,9593828,20,9590598,9590874
20,4568840,4575297,20,4573301,4573492
20,4933003,4942104,20,4936908,4937178
20,49997600,50003780,20,50002554,50002770
20,49997600,50003780,20,49998144,49998422
20,31489246,31491492,20,31490380,31490565
20,60542156,60562122,20,60551272,60551565
20,60542156,60562122,20,60548655,60548932
20,60542156,60562122,20,60556055,60556345
20,57435436,57439787,20,57439492,57439768
20,6538486,6543632,20,6539081,6539360
20,61440411,61447558,20,61447391,61447607
20,55374648,55379758,20,55375197,55375473
20,17616482,17619490,20,17617315,17617602
20,55334955,55358442,20,55339767,55340051
20,35012750,35028532,20,35028185,35028400
20,35012750,35028532,20,35012548,35012764
20,47938801,47946257,20,47940290,47940572
20,2183412,2189844,20,2188213,2188483
20,60595607,60610731,20,60601096,60601398
20,44084217,44086521,20,44085366,44085582
20,30149111,30156216,20,30150671,30150932
20,30149111,30156216,20,30154964,30155263
20,48226151,48236969,20,48227172,48227448
20,48226151,48236969,20,48227666,48228053
20,44065517,44080840,20,44074692,44074908
20,44065517,44080840,20,44065603,44065794
20,44065517,44080840,20,44079125,44079351
20,42372453,42382438,20,42378439,42378661
20,19030597,19038977,20,19037590,19037889
20,48058770,48078486,20,48063299,48063569
20,37412775,37419553,20,37419161,37419431
20,44961493,44977836,20,44977209,44977479
20,44961493,44977836,20,44977706,44977886
20,44961493,44977836,20,44963249,44963546
20,44961493,44977836,20,44976954,44977118
20,52554891,52556647,20,52556512,52556728
20,48920960,48930485,20,48925254,48925418
20,3598156,3604927,20,3601788,3602071
20,48745059,48768940,20,48768878,48769186
20,48745059,48768940,20,48750438,48750714
20,48745059,48768940,20,48755163,48755466
20,55414876,55421107,20,55418938,55419208
20,48795814,48799087,20,48795772,48796042
20,55568549,55571640,20,55570764,55570924
20,61656083,61671941,20,61659515,61659791
20,61656083,61671941,20,61664131,61664468
20,3302524,3318597,20,3310765,3311041
20,39799646,39808892,20,39801853,39802051
20,54018763,54034685,20,54032127,54032403
20,45899185,45903308,20,45901629,45901845
20,30641478,30667954,20,30661091,30661361
20,30641478,30667954,20,30667477,30667753
20,3733841,3737628,20,3733759,3733978
20,45941112,45946353,20,45940851,45941130
20,60964707,60972714,20,60970662,60970944
20,2748384,2756959,20,2752475,2752778
20,36220664,36230601,20,36228886,36229102
20,50237878,50244378,20,50240875,50241077
20,62397902,62409552,20,62406994,62407264
20,62397902,62409552,20,62406561,62406777
20,50213328,50216181,20,50213626,50213902
20,41232386,41241352,20,41238777,41239053
20,43244223,43247902,20,43244713,43244989
20,55150874,55168141,20,55152642,55152860
20,47252213,47258975,20,47252385,47252624
20,33111010,33116745,20,33110978,33111197
20,42670343,42685421,20,42684783,42684971
20,61009419,61025011,20,61013124,61013408
20,47239929,47252212,20,47247378,47247671
20,45184159,45197956,20,45191881,45192157
20,45184159,45197956,20,45188418,45188705
20,45184159,45197956,20,45191200,45191416
20,33589453,33600606,20,33589936,33590218
20,56083655,56087105,20,56084769,56085045
20,32439049,32456301,20,32450503,32450719
20,32439049,32456301,20,32450888,32451158
20,57779086,57788666,20,57782886,57783106
20,30918779,30925768,20,30924753,30925029
20,43013264,43018412,20,43013079,43013295
20,43013264,43018412,20,43017227,43017424
20,43013264,43018412,20,43015210,43015426
20,42737596,42746867,20,42745391,42745585
20,42737596,42746867,20,42738628,42738846
20,42840457,42846801,20,42843756,42843982
20,42840457,42846801,20,42846042,42846266
20,49081757,49099021,20,49093647,49093954
20,49081757,49099021,20,49094863,49095079
20,44977837,44986931,20,44977706,44977886
20,56089231,56090712,20,56089389,56089584
20,18605072,18610804,20,18609067,18609284
20,31149191,31164668,20,31156117,31156396
20,38837776,38861978,20,38846146,38846422
20,21072899,21085654,20,21085130,21085346
20,21072899,21085654,20,21082286,21082562
20,21072899,21085654,20,21082848,21083166
20,21072899,21085654,20,21081501,21081717
20,44642418,44643932,20,44642840,44643029
20,44642418,44643932,20,44642436,44642656
20,34729538,34736522,20,34729306,34729582
20,48054215,48058769,20,48058114,48058330
20,4213569,4223676,20,4214281,4214445
20,3084797,3089548,20,3085602,3085818
20,61467422,61482857,20,61478905,61479181
20,61467422,61482857,20,61481721,61482027
20,48503024,48508410,20,48506598,48506814
20,48503024,48508410,20,48505106,48505323
20,49181305,49190969,20,49187046,49187316
20,32041602,32060758,20,32045057,32045282
20,42895708,42909620,20,42901104,42901322
20,19601162,19613002,20,19609279,19609499
20,39753536,39765140,20,39763936,39764165
20,56772031,56796374,20,56784920,56785201
20,62851422,62860010,20,62854852,62855068
20,25058159,25062797,20,25061921,25062197
20,57039139,57046891,20,57046371,57046652
20,49080616,49081756,20,49080811,49081087
20,42657694,42670254,20,42669635,42669917
20,52836118,52844863,20,52837365,52837581
20,52836118,52844863,20,52836412,52836688
20,60529705,60536307,20,60529656,60529932
20,31867055,31872908,20,31870802,31871056
20,56264724,56270823,20,56268433,56268709
20,34066454,34074146,20,34066923,34067211
20,47946258,47960498,20,47950509,47950774
20,32716450,32724040,20,32717537,32717753
20,34467138,34473386,20,34472251,34472467
20,25044000,25052859,20,25046454,25046670
20,31257627,31265450,20,31260841,31261117
20,31257627,31265450,20,31262211,31262427
20,40652543,40671815,20,40656571,40656847
20,40652543,40671815,20,40669849,40670156
20,17985368,18001478,20,17999831,18000054
20,33413881,33417343,20,33417069,33417356
20,31104311,31110725,20,31109581,31109796
20,58013204,58025240,20,58014343,58014619
20,22791093,22802825,20,22796272,22796548
20,22791093,22802825,20,22800480,22800757
20,61174610,61186561,20,61175459,61175937
20,61174610,61186561,20,61180704,61180994
20,52530129,52538291,20,52531617,52531901
20,52530129,52538291,20,52532348,52532618
20,56729769,56732379,20,56730260,56730537
20,2781637,2792793,20,2781403,2781686
20,47998751,48009407,20,48001596,48001953
20,47998751,48009407,20,48001113,48001322
20,56572574,56575077,20,56573433,56573703
20,4488904,4502953,20,4500276,4500492
20,21481337,21491710,20,21485901,21486142
20,21481337,21491710,20,21487005,21487194
20,19637176,19644582,20,19643110,19643326
20,50068178,50071671,20,50068093,50068381
20,61450122,61467080,20,61453622,61453914
20,61450122,61467080,20,61454198,61454414
20,35428656,35436033,20,35431298,35431568
20,44571616,44587690,20,44573809,44574085
20,44571616,44587690,20,44582285,44582501
20,48637791,48653312,20,48642255,48642531
20,48199589,48221909,20,48219747,48219963
20,684160,689438,20,687884,688164
20,2977579,2994928,20,2981609,2981885
20,17619491,17631697,20,17629853,17630129
20,32377727,32380144,20,32380021,32380237
20,57954677,57961350,20,57960619,57960931
20,3068740,3082759,20,3073295,3073511
20,56121562,56130823,20,56121403,56121696
20,3230120,3236269,20,3230796,3230994
20,56660975,56663633,20,56662396,56662616
20,36204067,36206074,20,36204290,36204577
20,21499716,21505055,20,21501898,21502168
20,1756866,1763168,20,1757983,1758157
20,1756866,1763168,20,1761897,1762175
20,17692988,17714101,20,17702359,17702846
20,2798586,2812909,20,2802217,2802381
20,39574538,39584088,20,39574688,39574895
20,60743252,60749703,20,60749513,60749808
20,44427542,44434076,20,44427882,44428101
20,23749768,23762128,20,23756614,23756902
20,56150979,56161746,20,56158126,56158342
20,56161747,56181097,20,56172091,56172267
20,56161747,56181097,20,56169412,56169682
20,32510966,32522849,20,32517747,32518023
20,32510966,32522849,20,32521322,32521538
20,47167132,47179211,20,47177983,47178298
20,22663251,22666553,20,22665819,22666109
20,22663251,22666553,20,22664729,22664938
20,21694948,21706619,20,21700301,21700571
20,42715723,42723110,20,42719704,42719980
20,42715723,42723110,20,42721657,42721933
20,61025012,61030183,20,61025015,61025291
20,36287861,36295753,20,36289715,36289991
20,37286470,37287882,20,37287633,37287849
20,55519049,55525576,20,55524373,55524653
20,44685886,44689620,20,44687731,44688007
20,44685886,44689620,20,44686927,44687232
20,31228739,31243879,20,31240805,31241004
20,43009494,43013263,20,43013079,43013295
20,37507023,37511993,20,37510159,37510323
20,707382,716255,20,709119,709297
20,4085576,4095443,20,4089342,4089569
20,22312950,22321605,20,22319798,22320068
20,22312950,22321605,20,22314886,22315108
20,22312950,22321605,20,22317925,22318201
20,55619605,55627167,20,55623397,55623613
20,55619605,55627167,20,55622405,55622681
20,37274050,37278854,20,37278724,37279006
20,37274050,37278854,20,37274863,37275058
20,37274050,37278854,20,37277981,37278197
20,52160975,52182497,20,52164376,52164592
20,48945143,48955122,20,48955079,48955355
20,44086968,44097148,20,44091825,44092118
20,5795006,5801442,20,5799747,5799963
20,50745247,50750849,20,50745114,50745330
20,14170621,14175419,20,14170514,14170790
20,14170621,14175419,20,14174604,14174880
20,14170621,14175419,20,14174108,14174402
20,50216182,50227646,20,50223604,50223880
20,57995266,58013203,20,58003499,58003790
20,16793630,16800453,20,16796927,16797212
20,52187053,52198216,20,52195348,52195618
13,44377565,44382272,13,44378650,44378938
13,28526383,28528436,13,28528077,28528286
13,28526383,28528436,13,28527735,28527975
13,80444660,80454495,13,80449168,80449444
13,46299326,46307694,13,46303011,46303230
13,46153828,46160112,13,46159018,46159294
13,23589322,23596793,13,23594443,23594713
13,29941501,29945242,13,29943311,29943587
13,111487170,111499207,13,111486972,111487248
13,25290877,25303408,13,25302200,25302430
13,28371420,28383263,13,28371352,28371649
13,32561144,32580812,13,32575478,32575748
13,50568754,50573149,13,50571479,50571755
13,27938970,27949304,13,27947125,27947416
13,27938970,27949304,13,27948871,27949068
13,52007896,52014435,13,52009192,52009478
13,45617214,45630040,13,45621534,45621743
13,110720856,110726438,13,110726404,110726681
13,111297264,111301852,13,111297535,111297699
13,111297264,111301852,13,111297228,111297444
13,53768520,53785451,13,53776149,53776419
13,53768520,53785451,13,53780644,53780920
13,53768520,53785451,13,53772229,53772505
13,53768520,53785451,13,53775330,53775535
13,22336602,22353756,13,22341244,22341520
13,42927245,42931471,13,42928496,42928772
13,25591407,25598705,13,25592991,25593344
13,21283958,21291323,13,21286791,21287061
13,24038392,24044013,13,24040880,24041156
13,24038392,24044013,13,24040435,24040705
13,52384958,52395459,13,52392377,52392672
13,52384958,52395459,13,52389322,52389519
13,112123370,112130719,13,112126856,112127132
13,50121398,50134503,13,50134467,50134737
13,50121398,50134503,13,50128630,50128906
13,50121398,50134503,13,50123462,50123740
13,106752487,106760346,13,106752792,106753090
13,24447265,24452375,13,24450479,24450755
13,21276594,21283957,13,21278174,21278474
13,40628227,40654439,13,40643411,40643627
13,50701988,50708761,13,50702579,50702849
13,52335410,52347995,13,52341371,52341587
13,52335410,52347995,13,52342417,52342633
13,52335410,52347995,13,52342863,52343101
13,25318761,25322569,13,25319844,25320120
13,25318761,25322569,13,25320821,25321091
13,49874586,49885864,13,49875375,49875598
13,49072005,49085654,13,49078795,49079071
13,49072005,49085654,13,49079133,49079453
13,28396496,28400693,13,28400467,28400684
13,27504164,27510197,13,27504506,27504695
13,90999739,91005301,13,91005073,91005352
13,96057819,96062260,13,96058779,96058995
13,38792291,38798420,13,38797301,38797571
13,20307120,20311835,13,20309944,20310108
13,75790241,75800049,13,75793956,75794142
13,36484065,36491796,13,36484032,36484310
13,42036266,42043506,13,42041879,42042155
13,31803138,31809506,13,31808921,31809197
13,24594132,24602872,13,24594521,24594791
13,39620945,39627745,13,39621757,39622033
13,39620945,39627745,13,39625312,39625588
13,29934803,29941500,13,29937200,29937433
13,109791647,109801027,13,109797959,109798229
13,71132355,71149758,13,71142755,71143025
13,51860707,51864203,13,51860617,51860836
13,23946912,23956549,13,23949460,23949676
13,20765621,20766534,13,20766368,20766644
13,112861224,112874471,13,112867920,112868084
13,52487125,52490417,13,52487631,52487907
13,49852790,49856562,13,49855282,49855553
13,46390320,46394427,13,46392015,46392292
