PIR_CHR,PIR_START,PIR_STOP,FEAT_CHR,FEAT_START,FEAT_STOP
8,133200354,133210457,8,133206123,133206399
8,6920150,6927862,8,6921108,6921294
8,57841609,57843671,8,57841765,57841981
8,75419950,75427678,8,75424958,75425238
8,141835452,141843916,8,141841280,141841496
8,55669081,55675881,8,55671418,55671634
8,74413819,74417916,8,74414704,74414987
8,74413819,74417916,8,74416704,74416974
8,8104258,8110688,8,8105375,8105645
8,70984005,70987516,8,70986776,70987052
8,27916679,27919839,8,27918642,27918853
8,101270256,101275257,8,101271217,101271443
8,94970083,94973534,8,94973237,94973507
8,29719562,29720478,8,29719374,29719650
8,11420465,11429774,8,11424671,11424887
8,11420465,11429774,8,11421352,11421670
8,11420465,11429774,8,11422125,11422332
8,22946476,22951498,8,22950627,22950897
8,11843998,11845645,8,11844029,11844308
8,103735693,103743791,8,103742134,103742432
8,81490110,81493943,8,81492156,81492426
8,98931917,98934922,8,98932070,98932346
8,78512635,78516397,8,78513075,78513362
8,100400695,100405844,8,100404118,100404334
8,31321161,31325667,8,31322073,31322289
8,40982342,40985091,8,40983690,40983906
8,80993255,81004146,8,80997648,80997812
8,80993255,81004146,8,80997351,80997554
8,80993255,81004146,8,81003854,81004153
8,109714226,109722382,8,109716095,109716365
8,119755018,119755946,8,119755921,119756140
8,26596750,26599900,8,26598574,26598854
8,95579694,95580000,8,95579894,95580164
8,86363561,86364797,8,86363829,86364105
8,119427261,119428962,8,119427263,119427478
8,8893677,8900251,8,8895707,8895983
8,8518548,8531202,8,8524662,8524942
8,8518548,8531202,8,8528159,8528348
8,8518548,8531202,8,8527313,8527505
8,11813762,11818631,8,11816477,11816684
8,11813762,11818631,8,11815201,11815477
8,11813762,11818631,8,11815747,11816023
8,101586343,101589566,8,101586286,101586507
8,17770545,17773231,8,17771212,17771482
8,17770545,17773231,8,17772377,17772654
8,62714007,62723230,8,62722583,62722853
8,26558579,26561602,8,26558696,26558966
8,19229246,19231251,8,19229684,19229859
8,144412205,144416571,8,144414083,144414359
8,28447058,28455013,8,28451562,28451782
8,125603601,125607128,8,125605243,125605466
8,107862225,107870522,8,107868808,107869024
8,110352026,110363179,8,110359138,110359428
8,17550987,17559427,8,17557176,17557358
8,9531923,9534809,8,9534538,9534817
8,66616604,66625313,8,66618334,66618611
8,63072655,63079034,8,63077894,63078196
8,23018504,23020353,8,23019421,23019896
8,121464139,121466130,8,121465002,121465278
8,90625106,90627850,8,90625000,90625295
8,67054278,67055848,8,67054422,67054719
8,99174796,99176508,8,99175989,99176259
8,29908215,29916568,8,29908628,29908911
8,56225871,56229543,8,56226021,56226244
8,6882502,6885958,8,6884331,6884564
8,121096027,121100184,8,121096870,121097146
8,103596812,103600662,8,103596995,103597265
8,103596812,103600662,8,103597482,103597711
8,103596812,103600662,8,103598050,103598320
8,126286446,126298105,8,126290612,126290776
8,80934831,80939463,8,80935912,80936182
8,48771096,48788161,8,48781645,48781921
8,48771096,48788161,8,48771387,48771551
8,144210674,144213558,8,144212509,144212729
8,74543114,74549368,8,74545447,74545723
8,136801341,136807818,8,136803183,136803453
8,144229934,144231110,8,144230212,144230488
8,131759841,131762018,8,131761961,131762186
8,42658572,42660564,8,42660458,42660674
8,75263469,75273506,8,75270137,75270414
8,19231252,19243431,8,19233566,19233842
8,19231252,19243431,8,19231325,19231601
8,21772511,21776973,8,21772870,21773140
8,85559933,85561314,8,85560536,85560806
8,75251559,75252610,8,75251576,75251873
8,62008160,62012995,8,62008720,62008936
8,130785435,130796507,8,130788762,130788978
8,131214462,131220820,8,131219882,131220158
8,66971802,66975320,8,66974070,66974340
8,101847190,101849060,8,101847772,101847994
8,12798211,12800532,8,12800308,12800592
8,104115684,104117636,8,104116436,104116724
8,107843477,107848517,8,107845683,107845960
8,107843477,107848517,8,107844232,107844519
8,119514338,119522430,8,119515767,119516037
8,121948593,121961959,8,121951335,121951558
8,37036957,37038047,8,37037383,37037659
8,68290020,68299135,8,68293292,68293568
8,107011579,107018707,8,107016625,107016909
8,55078526,55082928,8,55081927,55082197
8,55078526,55082928,8,55078422,55078638
8,55078526,55082928,8,55078769,55079039
8,11564000,11573956,8,11565338,11565614
8,98924611,98931916,8,98930849,98931127
8,38142334,38147860,8,38144265,38144503
8,13518072,13521785,8,13519782,13519998
8,23789576,23797644,8,23789582,23789901
8,23789576,23797644,8,23796141,23796411
8,11268220,11272708,8,11271280,11271478
8,11268220,11272708,8,11269049,11269319
8,125430831,125451223,8,125438330,125438546
8,125430831,125451223,8,125437588,125437827
8,110745483,110752269,8,110747516,110747792
8,103585546,103596811,8,103589302,103589520
8,22774331,22774960,8,22774882,22775152
8,68785744,68794639,8,68794469,68794746
8,99024502,99026817,8,99024582,99024884
8,74515070,74517660,8,74516902,74517172
8,27710318,27714490,8,27713059,27713329
8,99390734,99395474,8,99395389,99395616
8,127311272,127316042,8,127313291,127313496
8,27482060,27485428,8,27482284,27482572
8,81533190,81539311,8,81538503,81538779
8,71059856,71061265,8,71060239,71060705
8,36634176,36635457,8,36634061,36634361
8,38028635,38029305,8,38029117,38029393
8,102335608,102339837,8,102339250,102339477
8,67379345,67380516,8,67379156,67379444
8,141211937,141219657,8,141216532,141216808
8,27616676,27621567,8,27618100,27618376
8,27616676,27621567,8,27621405,27621681
8,16618908,16627460,8,16621945,16622222
8,42511486,42522044,8,42511806,42512098
8,997284,1003411,8,998300,998576
8,107712519,107724332,8,107717303,107717618
8,125566048,125578060,8,125568784,125569054
8,125566048,125578060,8,125574114,125574384
8,86354284,86363560,8,86358259,86358571
8,11701600,11705633,8,11703062,11703345
8,15716905,15721668,8,15718214,15718490
8,95812227,95823557,8,95820846,95821132
8,27621568,27623897,8,27621405,27621681
8,11263826,11268219,8,11266987,11267203
8,26515964,26528187,8,26519347,26519617
8,26515964,26528187,8,26528119,26528330
8,29196086,29197982,8,29197779,29197992
8,66975321,66977816,8,66977242,66977458
8,75078145,75083836,8,75083719,75083962
8,49306942,49312300,8,49308837,49309053
8,10853899,10864897,8,10859816,10860092
8,10853899,10864897,8,10855009,10855288
8,22774961,22776535,8,22774882,22775152
8,22774961,22776535,8,22775976,22776210
8,29172818,29175819,8,29173080,29173370
8,132039942,132048635,8,132041055,132041271
8,28475566,28479710,8,28476109,28476392
8,143152782,143158687,8,143154820,143155098
8,41851630,41855185,8,41852811,41853081
8,74837155,74848025,8,74844684,74844960
8,109898606,109900607,8,109900093,109900369
8,30024114,30030485,8,30027818,30028034
8,13233289,13236512,8,13235220,13235519
8,134459790,134464638,8,134461810,134462008
8,11594554,11605093,8,11603938,11604124
8,11594554,11605093,8,11601485,11601755
8,28182577,28195451,8,28193425,28193701
8,61571745,61576733,8,61573128,61573329
8,97350964,97357857,8,97357369,97357585
8,97350964,97357857,8,97351346,97351642
8,11590631,11594553,8,11593955,11594188
8,95091678,95095021,8,95092046,95092255
8,70372224,70377129,8,70376590,70376860
8,70372224,70377129,8,70375473,70375761
8,64514638,64518619,8,64518186,64518462
8,64514638,64518619,8,64515208,64515490
8,95629409,95637517,8,95635656,95635947
8,126122180,126131721,8,126131387,126131663
8,126122180,126131721,8,126130682,126130901
8,96305770,96310896,8,96309726,96309941
8,106917741,106923699,8,106918148,106918424
8,106917741,106923699,8,106920545,106920761
8,106917741,106923699,8,106918694,106919002
8,67871494,67876540,8,67875027,67875303
8,71357471,71365701,8,71359784,71360087
8,22273925,22287270,8,22280142,22280358
8,123583753,123585658,8,123584626,123584842
8,14249587,14262790,8,14262221,14262502
8,118922969,118940723,8,118929925,118930141
8,11608011,11615311,8,11612613,11612907
8,59160452,59163177,8,59161719,59161995
8,25434768,25440114,8,25434771,25434987
8,131830291,131844177,8,131840655,131840945
8,103134097,103136902,8,103136015,103136285
8,57361334,57367178,8,57361497,57361728
8,25500983,25505852,8,25503590,25503806
8,98270886,98271858,8,98271330,98271494
8,98270886,98271858,8,98271677,98271897
8,67595229,67602033,8,67601218,67601434
8,80524618,80529223,8,80525417,80525693
8,80524618,80529223,8,80527703,80527979
8,1230780,1233151,8,1231247,1231525
8,53636885,53648151,8,53636691,53636968
8,120273894,120276573,8,120276221,120276503
8,22823356,22834690,8,22832110,22832386
8,75763501,75766379,8,75765696,75765973
8,74210718,74220115,8,74219068,74219344
8,74210718,74220115,8,74217829,74218053
8,6658367,6658774,8,6658322,6658549
8,37942288,37944602,8,37943854,37944070
8,132816236,132820777,8,132816534,132816751
8,99958257,99963252,8,99962514,99962791
8,27180372,27182224,8,27181940,27182244
8,27180372,27182224,8,27181330,27181546
8,17612635,17616012,8,17612601,17612871
8,57526768,57537413,8,57530687,57530963
8,64309422,64316229,8,64315211,64315436
8,36715585,36720113,8,36716505,36716669
8,125451224,125457501,8,125452689,125452905
8,142191798,142195544,8,142193610,142193880
8,6279934,6282873,8,6282669,6282952
8,6279934,6282873,8,6281464,6281734
8,40549922,40560271,8,40558117,40558393
8,124835746,124837775,8,124835637,124835931
8,13603317,13606075,8,13603770,13604046
8,30046122,30049562,8,30046014,30046295
8,102311000,102314329,8,102313665,102313884
8,22773775,22774330,8,22773915,22774219
8,20972512,20978067,8,20974312,20974596
8,22003803,22008319,8,22004325,22004616
8,38148035,38155184,8,38152831,38153047
8,73757544,73760260,8,73759465,73759681
8,10272158,10277655,8,10275340,10275556
8,39410867,39413383,8,39411016,39411292
8,130547079,130548285,8,130548119,130548320
8,1263306,1273443,8,1273410,1273646
8,40847036,40848742,8,40847565,40847841
8,62974145,62977722,8,62975325,62975601
8,11705634,11708451,8,11706633,11706922
8,49082856,49086256,8,49084753,49084971
8,88570380,88576963,8,88572543,88572822
8,20236656,20238440,8,20238356,20238585
8,20236656,20238440,8,20237189,20237470
8,8795611,8808794,8,8800186,8800457
8,77161519,77168402,8,77167182,77167473
8,19261812,19267969,8,19265978,19266194
8,10900241,10906601,8,10905590,10905901
8,121061757,121065747,8,121061787,121062063
8,28208240,28213245,8,28213145,28213361
8,25473539,25477322,8,25473355,25473571
8,125042426,125043343,8,125042701,125042928
8,6710683,6716907,8,6715700,6715970
8,134223232,134228149,8,134223897,134224173
8,11293567,11294165,8,11293761,11293977
8,113812490,113816014,8,113813374,113813644
8,8130523,8144747,8,8130791,8131007
8,32011553,32020301,8,32020225,32020501
8,81152268,81153280,8,81152877,81153135
8,94999994,95006709,8,95003576,95003852
8,112975598,112977890,8,112976471,112976764
8,30624343,30626242,8,30624861,30625141
8,61935042,61937098,8,61936116,61936386
8,92401570,92406161,8,92405795,92406011
8,93824600,93829896,8,93824562,93824785
8,127820985,127824316,8,127822255,127822417
8,19721762,19732165,8,19727887,19728166
8,64303930,64307975,8,64303945,64304161
8,71746506,71747371,8,71747246,71747462
8,70856951,70865214,8,70858435,70858705
8,104522319,104527712,8,104524364,104524580
8,104385596,104386531,8,104385503,104385719
8,23714350,23720224,8,23716849,23717119
8,101844845,101847137,8,101844971,101845247
8,25446301,25448579,8,25446060,25446336
8,67064751,67067833,8,67066469,67066745
8,54130722,54135486,8,54131229,54131505
8,119681142,119686581,8,119685883,119686159
8,25367419,25371898,8,25367383,25367653
8,49043353,49051544,8,49049194,49049423
8,102167120,102177324,8,102176104,102176388
8,102167120,102177324,8,102169829,102170115
8,25889402,25892084,8,25891954,25892230
8,62630514,62639029,8,62637358,62637634
8,98860142,98863228,8,98861819,98862089
8,39706642,39715885,8,39709498,39709714
8,39706642,39715885,8,39713297,39713573
8,99095239,99098497,8,99097853,99098123
8,107848518,107859229,8,107858141,107858422
8,103826000,103826924,8,103826922,103827141
8,101552209,101553638,8,101553079,101553355
8,42027697,42033901,8,42029224,42029435
8,43286035,43292275,8,43291142,43291418
8,76394233,76395879,8,76395655,76395871
8,26433842,26437745,8,26435142,26435433
8,11318093,11330801,8,11325157,11325380
8,26528188,26529342,8,26528119,26528330
8,30667583,30671230,8,30670355,30670550
8,37769571,37777187,8,37773763,37774041
8,28181411,28182576,8,28181919,28182098
8,16633450,16640440,8,16637325,16637610
8,75000138,75001142,8,75000432,75000661
8,71039488,71041309,8,71040066,71040342
8,61757556,61763893,8,61760051,61760321
8,141163545,141170916,8,141169779,141169995
8,71445530,71449098,8,71446767,71446980
8,97507694,97516824,8,97507461,97507738
8,91960112,91962048,8,91960556,91960844
8,22722079,22724367,8,22722364,22722580
8,12889546,12899319,8,12891425,12891701
8,132050514,132053642,8,132051613,132051989
8,132050514,132053642,8,132052369,132052585
8,14715634,14719278,8,14717722,14717992
21,41838352,41839808,21,41838878,41839148
21,33158269,33163475,21,33158221,33158491
21,35975018,35976195,21,35975429,35975612
21,34570769,34574116,21,34572148,34572364
21,38230680,38234023,21,38232099,38232375
21,43304557,43306371,21,43305851,43306067
21,38289451,38296243,21,38289958,38290174
21,18924961,18927024,21,18926976,18927267
21,40468017,40475057,21,40468690,40468966
21,40104175,40107978,21,40105891,40106113
21,39999267,40002707,21,40000380,40000666
21,33795760,33800633,21,33798022,33798299
21,37395225,37407084,21,37400838,37401054
21,29709200,29712977,21,29709706,29709984
21,34718896,34721911,21,34719941,34720217
21,35916476,35925862,21,35916338,35916608
21,27253335,27260359,21,27259497,27259773
21,27253335,27260359,21,27254177,27254405
21,43030256,43032508,21,43032424,43032640
21,43030256,43032508,21,43030606,43030822
21,35752076,35763781,21,35756484,35756754
21,35752076,35763781,21,35763132,35763409
21,34504225,34505886,21,34504425,34504701
21,27230587,27237332,21,27234903,27235119
21,34732064,34734918,21,34734380,34734656
21,34732064,34734918,21,34733609,34733839
21,30869534,30882566,21,30872109,30872402
21,32933407,32945466,21,32938385,32938661
21,30117524,30133918,21,30117436,30117652
21,30117524,30133918,21,30118082,30118352
21,43032509,43037116,21,43032424,43032640
21,43032509,43037116,21,43032877,43033093
21,41492822,41498897,21,41492965,41493181
21,45040886,45047239,21,45044262,45044538
21,38305003,38312136,21,38311810,38312032
21,33774732,33777795,21,33775532,33775748
21,42212241,42215506,21,42213960,42214176
21,42652864,42656832,21,42655239,42655458
21,40890604,40894391,21,40891405,40891681
21,35773395,35779063,21,35777093,35777340
21,36169937,36174591,21,36173858,36174128
21,32510306,32515865,21,32514960,32515253
21,38226874,38228548,21,38226844,38227025
21,45065888,45069773,21,45066592,45066834
21,40405435,40410366,21,40409805,40410075
21,33971566,33975525,21,33973417,33973581
21,28935622,28939945,21,28937047,28937317
21,27386675,27414389,21,27404668,27404944
21,34568559,34570007,21,34569234,34569504
21,28282502,28284907,21,28282347,28282641
21,45031223,45040885,21,45039782,45040055
21,45031223,45040885,21,45031797,45032013
21,34013414,34016945,21,34014656,34014942
21,34290614,34294917,21,34294061,34294277
21,39011419,39015232,21,39014882,39015152
21,36063788,36067330,21,36065611,36065827
21,27380262,27386554,21,27383702,27383979
21,29564096,29565790,21,29565559,29565841
21,30670517,30672473,21,30671020,30671309
21,36133322,36136561,21,36135010,36135280
21,44235649,44240319,21,44238430,44238646
21,45565548,45571160,21,45567094,45567301
21,45361152,45364607,21,45361672,45361888
21,32580482,32592568,21,32586153,32586429
21,32142786,32152394,21,32143391,32143687
21,31815471,31816999,21,31816575,31816858
21,29066564,29076703,21,29073428,29073619
21,40454918,40468016,21,40460883,40461159
21,40454918,40468016,21,40458515,40458813
21,46213177,46217190,21,46213282,46213552
21,28080117,28090431,21,28089541,28089817
21,28080117,28090431,21,28088299,28088515
21,16906936,16911339,21,16906980,16907296
21,37875883,37877343,21,37876576,37876846
14,21130335,21131833,14,21131180,21131450
14,72886769,72890629,14,72887539,72887769
14,60975006,60975788,14,60975299,60975580
14,76537186,76549974,14,76543737,76544013
14,51685821,51688304,14,51686625,51686911
14,30016585,30019511,14,30018103,30018380
14,66868935,66870210,14,66869972,66870261
14,57655383,57656283,14,57655881,57656157
14,104274919,104280788,14,104274845,104275017
14,25847906,25856462,14,25850730,25851008
14,54969106,54970527,14,54970279,54970555
14,21286591,21290426,14,21287065,21287350
14,23441666,23446506,14,23442856,23443072
14,32480130,32487399,14,32482334,32482604
14,75922768,75929761,14,75929676,75929952
14,103968176,103977350,14,103976967,103977249
14,103968176,103977350,14,103971590,103971866
14,73697236,73699952,14,73698622,73698892
14,35806252,35808362,14,35806919,35807212
14,23454899,23458523,14,23456500,23456783
14,23454899,23458523,14,23455855,23456057
14,95168992,95175041,14,95173835,95174105
14,96032380,96035649,14,96032562,96032769
14,94118975,94121656,14,94121463,94121739
14,29739653,29746307,14,29742733,29743014
14,29219175,29223474,14,29220731,29220958
14,70011616,70015850,14,70014860,70015086
14,37411556,37415457,14,37411496,37411712
14,66317585,66320972,14,66320343,66320624
14,21473906,21484005,14,21482922,21483153
14,21473906,21484005,14,21474090,21474306
14,70067607,70071161,14,70067493,70067709
14,70067607,70071161,14,70070351,70070595
14,50742842,50749171,14,50748765,50749045
14,69153404,69158686,14,69155896,69156060
14,68987169,68991782,14,68990770,68991046
14,55105852,55110046,14,55109767,55110046
14,73756579,73763340,14,73761939,73762209
14,100346180,100359387,14,100351742,100352012
14,60795297,60802768,14,60795426,60795643
14,60795297,60802768,14,60797954,60798230
14,60795297,60802768,14,60798619,60798812
14,57022557,57023991,14,57022744,57022960
14,61024564,61033878,14,61028944,61029144
14,75622756,75641242,14,75629469,75629750
14,94084484,94086663,14,94085587,94085857
14,65637069,65644645,14,65637713,65637983
14,100456419,100463375,14,100462173,100462392
14,73936008,73938955,14,73938867,73939086
14,36842896,36843987,14,36843320,36843540
14,73218167,73227770,14,73225212,73225488
14,70065940,70067606,14,70067493,70067709
14,21125307,21127271,14,21125820,21126064
14,72171809,72176720,14,72172267,72172552
14,74930022,74933986,14,74930176,74930392
14,56632631,56639460,14,56635047,56635317
14,50331237,50332532,14,50332177,50332393
14,65287101,65290946,14,65290018,65290234
14,90700367,90703469,14,90701774,90701985
14,39895597,39897768,14,39895875,39896151
14,36993817,36994942,14,36994807,36995012
14,36993817,36994942,14,36994017,36994318
14,36993817,36994942,14,36994367,36994583
14,73020486,73025520,14,73021941,73022217
14,78885238,78897673,14,78891657,78891933
14,68409282,68412116,14,68410623,68410893
14,91765572,91771778,14,91769992,91770208
14,24853379,24863226,14,24861588,24861864
14,95992606,95994297,14,95993799,95994075
14,23654827,23659138,14,23656358,23656574
14,86928398,86930347,14,86928602,86928888
14,74626041,74631476,14,74628289,74628565
14,95990399,95991186,14,95990505,95990883
14,23547089,23550487,14,23548792,23549008
14,73938956,73939473,14,73938867,73939086
14,95003970,95007829,14,95006340,95006556
14,103468615,103471608,14,103469056,103469343
14,105523548,105526213,14,105525266,105525546
14,105523548,105526213,14,105525611,105525775
14,32688302,32697224,14,32694227,32694503
14,53140500,53145817,14,53145346,53145622
14,32720929,32723213,14,32721380,32721552
14,23545713,23547088,14,23546095,23546371
14,37699957,37702960,14,37702150,37702420
14,37699957,37702960,14,37699856,37700126
14,53004199,53014723,14,53014289,53014565
14,71189668,71193523,14,71190963,71191238
14,25271821,25278693,14,25275493,25275702
14,75109454,75117033,14,75116040,75116316
14,39439419,39441155,14,39440546,39440822
14,75554450,75557683,14,75555343,75555559
14,68718189,68723170,14,68718183,68718459
14,52962463,52967648,14,52962204,52962480
14,81676603,81678946,14,81678243,81678519
14,60816911,60822560,14,60816681,60816951
14,72975248,72981562,14,72980831,72981058
14,63854793,63855874,14,63855621,63855837
14,60948889,60955392,14,60954986,60955202
14,64237175,64241627,14,64236954,64237224
14,78325928,78329712,14,78328615,78328843
14,55841889,55848846,14,55844015,55844291
14,37612482,37619512,14,37619006,37619282
14,56197833,56201582,14,56198661,56198939
14,23532568,23538363,14,23538128,23538401
14,62636193,62649377,14,62646166,62646410
14,92376579,92381617,14,92377967,92378254
14,70039562,70046839,14,70041472,70041742
14,24387934,24400615,14,24395900,24396170
14,24387934,24400615,14,24399055,24399283
14,68759226,68764889,14,68764885,68765161
14,59484066,59487354,14,59487131,59487433
14,59484066,59487354,14,59485753,59486023
14,91368989,91371592,14,91369409,91369679
14,75371762,75374486,14,75372449,75372680
14,75371762,75374486,14,75373777,75374067
14,74331395,74335946,14,74334957,74335233
14,63956458,63966758,14,63959968,63960246
14,61918965,61924570,14,61923438,61923654
14,60095032,60098829,14,60097191,60097467
14,60095032,60098829,14,60098031,60098301
14,58945425,58954915,14,58949145,58949421
14,59345954,59351327,14,59351221,59351498
14,63675244,63680880,14,63679002,63679308
14,61489608,61493216,14,61492042,61492258
14,51749528,51750614,14,51750155,51750371
14,34321346,34329484,14,34324953,34325229
14,23237024,23251131,14,23246732,23246948
14,102780019,102783054,14,102780614,102780808
14,100913044,100918753,14,100913106,100913322
14,94502949,94505756,14,94502964,94503183
14,60793389,60795296,14,60794167,60794443
14,60793389,60795296,14,60794482,60794898
14,68324588,68329512,14,68324741,68325022
14,100126592,100143468,14,100130702,100130989
14,91249054,91253544,14,91251870,91252090
14,29986400,29988380,14,29987618,29987894
14,69571127,69575394,14,69574219,69574398
14,79472495,79478756,14,79477488,79477764
14,76175423,76176908,14,76175643,76175875
14,70562314,70566351,14,70563681,70563899
14,41749136,41760566,14,41750034,41750310
14,32723214,32736282,14,32724144,32724361
14,51244155,51248404,14,51244695,51244911
14,29997184,30000645,14,29998704,29998974
14,61716233,61720973,14,61719590,61719782
14,39083896,39088759,14,39087775,39088051
14,75374487,75382169,14,75380774,75380991
14,83928888,83934950,14,83929903,83930173
14,58357073,58360282,14,58359807,58360083
14,37410306,37411555,14,37411496,37411712
14,98662002,98665065,14,98662058,98662345
14,37619825,37620862,14,37619744,37620020
14,66258817,66267522,14,66260225,66260389
14,66291175,66294085,14,66291509,66291725
14,89490597,89499700,14,89493664,89493934
14,91223301,91229780,14,91224843,91225050
14,91223301,91229780,14,91223318,91223598
14,91223301,91229780,14,91227124,91227340
14,75954339,75958385,14,75955202,75955418
14,45669943,45678012,14,45671151,45671441
14,104807534,104811214,14,104808362,104808578
14,104807534,104811214,14,104809310,104809526
14,68037806,68042752,14,68038071,68038303
14,29224481,29226575,14,29226415,29226634
14,31876486,31889068,14,31886798,31887014
14,72285555,72291733,14,72291654,72291818
14,25158309,25164410,14,25159742,25160021
14,70171005,70183194,14,70175586,70175856
14,70171005,70183194,14,70180275,70180551
14,36974153,36975775,14,36974547,36974763
14,36974153,36975775,14,36975279,36975555
14,61927450,61931929,14,61928498,61928786
14,95888035,95905048,14,95899787,95900063
14,95888035,95905048,14,95898622,95898807
14,95888035,95905048,14,95893414,95893690
14,95888035,95905048,14,95897622,95897845
14,24574730,24579088,14,24578089,24578324
14,76026270,76027617,14,76027378,76027602
14,94111990,94117420,14,94115249,94115479
14,96564302,96567403,14,96564683,96564963
14,96564302,96567403,14,96565161,96565381
14,96564302,96567403,14,96566965,96567229
14,70051642,70052675,14,70051776,70051992
14,21962358,21967035,14,21966735,21967011
14,76116080,76123286,14,76120560,76120781
14,58302838,58307149,14,58304026,58304307
14,64704094,64705702,14,64704822,64705121
14,103977351,103979880,14,103979756,103979972
14,31824076,31830038,14,31825237,31825507
14,56956829,56957970,14,56957141,56957417
14,59591193,59596531,14,59593894,59594169
14,21335275,21340428,14,21335195,21335465
14,67581712,67585902,14,67584999,67585277
14,24905841,24908555,14,24905958,24906228
14,88475890,88481199,14,88480163,88480384
14,55230363,55244070,14,55240799,55241019
14,55230363,55244070,14,55239977,55240264
14,75607882,75610217,14,75608754,75609030
14,39646218,39649615,14,39646338,39646554
14,55998423,56000635,14,55999656,55999932
14,72214305,72222555,14,72219844,72220069
14,30004261,30010082,14,30006159,30006390
14,36738764,36747279,14,36743704,36744002
14,101107402,101112261,14,101107622,101107900
14,101107402,101112261,14,101112150,101112359
14,37715058,37716388,14,37715620,37715891
14,88628178,88635149,14,88634987,88635191
14,61643057,61649041,14,61643968,61644244
14,68400706,68403283,14,68400798,68401014
14,77673068,77679202,14,77673292,77673568
14,52507799,52510965,14,52510506,52510688
14,74967423,74969103,14,74967429,74967705
14,74967423,74969103,14,74967938,74968142
14,74967423,74969103,14,74968926,74969156
14,77872886,77880009,14,77875598,77875868
14,55185159,55189966,14,55189585,55189861
14,32712712,32720928,14,32713697,32713913
14,23607354,23610590,14,23609481,23609757
14,25204072,25208962,14,25204159,25204429
14,75610218,75614936,14,75614227,75614443
14,100257680,100262824,14,100259531,100259695
14,66256835,66258816,14,66257201,66257491
14,101112262,101114867,14,101112150,101112359
14,65447974,65452017,14,65450491,65450767
14,33179039,33180740,14,33180344,33180614
14,69175961,69180536,14,69177566,69177842
14,57993903,57995719,14,57993753,57993969
14,60098898,60100154,14,60099168,60099368
14,81734205,81745380,14,81735781,81736061
14,64886722,64898582,14,64896792,64897008
14,101869569,101872006,14,101870847,101871123
14,57992447,57993902,14,57993753,57993969
14,62303472,62310111,14,62304412,62304612
14,91981374,91991772,14,91990383,91990659
14,61720974,61727940,14,61721541,61721817
14,75769818,75771563,14,75770289,75770505
14,65297465,65313685,14,65307922,65308192
14,100617954,100621623,14,100621429,100621655
14,54959862,54960727,14,54960135,54960455
14,50292493,50297714,14,50296873,50297160
14,70782714,70791530,14,70784658,70784874
14,70782714,70791530,14,70783849,70784119
14,100448254,100456418,14,100448866,100449082
14,37211910,37217030,14,37216844,37217120
14,73741921,73751485,14,73750765,73750998
14,21439540,21445500,14,21439627,21439866
14,100056435,100061050,14,100060773,100061076
14,25174344,25187071,14,25179683,25179899
14,74716604,74720175,14,74718317,74718532
14,25601715,25603519,14,25602092,25602308
14,68709636,68717131,14,68715186,68715462
14,20954366,20955682,14,20955543,20955847
14,21322739,21327442,14,21325883,21326047
14,21322739,21327442,14,21323898,21324168
14,23329274,23335597,14,23334783,23334999
14,96240796,96246339,14,96240739,96240957
14,66053544,66058090,14,66055509,66055785
14,55813131,55828268,14,55820680,55820950
14,55813131,55828268,14,55821426,55821607
14,33056708,33058306,14,33057718,33057988
14,28600020,28612224,14,28611681,28611968
14,21504704,21510329,14,21508310,21508580
14,23796208,23798190,14,23797327,23797518
14,105751609,105761299,14,105757356,105757634
14,105751609,105761299,14,105753740,105754038
14,22842449,22846244,14,22843803,22844079
14,57514846,57520127,14,57518418,57518688
14,101646855,101662278,14,101654441,101654717
14,101646855,101662278,14,101649685,101649901
14,39834783,39838947,14,39837606,39837876
14,89506500,89510776,14,89506750,89506965
14,29988764,29997183,14,29990825,29991045
14,71283294,71288031,14,71284458,71284710
14,89702413,89705903,14,89704306,89704597
14,105057203,105060165,14,105059660,105059938
14,57949865,57954993,14,57953559,57953775
5,153784312,153790880,5,153784856,153785071
5,36682904,36691492,5,36688895,36689171
5,36682904,36691492,5,36690505,36690726
5,36682904,36691492,5,36690869,36691085
5,118746685,118751508,5,118747820,118748036
5,118746685,118751508,5,118747514,118747742
5,57073463,57075278,5,57075272,57075555
5,5928799,5936054,5,5933819,5934096
5,135064965,135065753,5,135065247,135065523
5,114192068,114194790,5,114193695,114193859
5,149232664,149233834,5,149232668,149232874
5,133086780,133097483,5,133090324,133090540
5,143585268,143588723,5,143587480,143587704
5,145587143,145593278,5,145588790,145589066
5,179897405,179898609,5,179898061,179898263
5,2203459,2211644,5,2208149,2208365
5,174554938,174566525,5,174556680,174556963
5,174554938,174566525,5,174560245,174560535
5,118770888,118776083,5,118775397,118775673
5,118770888,118776083,5,118771222,118771492
5,125661662,125676505,5,125674954,125675224
5,98385311,98404173,5,98396126,98396342
5,68657930,68660961,5,68660315,68660591
5,177836369,177854670,5,177844324,177844608
5,155106506,155111539,5,155108252,155108474
5,156902433,156905219,5,156904026,156904242
5,137915175,137924217,5,137915018,137915234
5,145804275,145808573,5,145804641,145804921
5,145804275,145808573,5,145806775,145807045
5,140571982,140577537,5,140571790,140572006
5,174484975,174490159,5,174486619,174486895
5,149047224,149051804,5,149047183,149047399
5,10422683,10424399,5,10424304,10424580
5,39573315,39580959,5,39579026,39579302
5,159816556,159820959,5,159818131,159818408
5,141527917,141530857,5,141529044,141529260
